date,ticker,open,high,low,close,volume,atr,active_side_asof,last_confirmed_side_asof,market_bias_asof,market_bias_after_close,bos_up_on_close_flag,bos_down_on_close_flag,choch_up_on_close_flag,choch_down_on_close_flag,choch_any_on_close_flag,bos_any_on_close_flag,structure_break_event_on_close,structure_break_level_kind_on_close,structure_break_level_value_on_close,structure_break_threshold_on_close,high_break_attempt_on_close_flag,low_break_attempt_on_close_flag,confirmed_high_on_close_flag,confirmed_low_on_close_flag,confirmed_high_label_on_close,confirmed_low_label_on_close,confirmed_high_value_on_close,confirmed_low_value_on_close,confirmed_high_swing_date_on_close,confirmed_low_swing_date_on_close,confirmed_high_bars_to_confirmation_on_close,confirmed_low_bars_to_confirmation_on_close,confirmation_event_on_close,high_candidate_value_asof,high_candidate_date_asof,high_candidate_bars_active_asof,high_candidate_confluence_count_asof,high_candidate_confluence_short_hits_asof,high_candidate_confluence_long_hits_asof,high_candidate_breaks_structure_asof,high_confirmed_value_asof,high_confirmed_swing_date_asof,high_confirmed_available_on_asof,high_confirmed_structure_label_asof,high_confirmed_breaks_structure_asof,low_candidate_value_asof,low_candidate_date_asof,low_candidate_bars_active_asof,low_candidate_confluence_count_asof,low_candidate_confluence_short_hits_asof,low_candidate_confluence_long_hits_asof,low_candidate_breaks_structure_asof,low_confirmed_value_asof,low_confirmed_swing_date_asof,low_confirmed_available_on_asof,low_confirmed_structure_label_asof,low_confirmed_breaks_structure_asof
2023-12-05 23:59:59.999000+00:00,BTC/USDT,41993.1,44528.1,41393.5,44081.7,575038.041,1335.6285714285707,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,467.4699999999997,True,False,False,False,,,,,,,,,,42440.0,2023-12-04 23:59:59.999000+00:00,0,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-06 23:59:59.999000+00:00,BTC/USDT,44081.7,44349.8,43377.0,43774.8,383957.738,1243.0214285714278,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,435.0574999999997,False,False,False,False,,,,,,,,,,44528.1,2023-12-05 23:59:59.999000+00:00,0,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-07 23:59:59.999000+00:00,BTC/USDT,43775.1,44066.7,42815.0,43296.0,346421.958,1275.7357142857134,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,446.50749999999965,False,False,False,False,,,,,,,,,,44528.1,2023-12-05 23:59:59.999000+00:00,1,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-08 23:59:59.999000+00:00,BTC/USDT,43296.0,44779.3,43100.0,44209.5,281880.593,1312.278571428571,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,459.29749999999984,True,False,False,False,,,,,,,,,,44528.1,2023-12-05 23:59:59.999000+00:00,2,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-09 23:59:59.999000+00:00,BTC/USDT,44209.6,44389.2,43555.0,43734.3,189339.656,1349.321428571428,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,472.26249999999976,False,False,False,False,,,,,,,,,,44779.3,2023-12-08 23:59:59.999000+00:00,0,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-10 23:59:59.999000+00:00,BTC/USDT,43734.2,44099.2,43552.5,43810.0,144548.259,1339.6857142857136,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,468.88999999999976,False,False,False,False,,,,,,,,,,44779.3,2023-12-08 23:59:59.999000+00:00,1,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-11 23:59:59.999000+00:00,BTC/USDT,43810.1,43833.4,40228.3,41271.0,620753.439,1535.764285714285,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,38499.9,537.5174999999997,False,False,True,False,HH,,44779.3,,2023-12-08 23:59:59.999000+00:00,,3.0,,confirmed_high,44779.3,2023-12-08 23:59:59.999000+00:00,2,9,5,4,True,38499.9,2023-11-09 23:59:59.999000+00:00,2023-11-13 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-12 23:59:59.999000+00:00,BTC/USDT,41271.1,42125.0,40711.0,41515.0,356541.118,1526.8357142857135,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,0,3,3,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-13 23:59:59.999000+00:00,BTC/USDT,41514.9,43517.6,40556.0,42875.0,396710.296,1670.6499999999994,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,1,3,3,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-14 23:59:59.999000+00:00,BTC/USDT,42875.0,43450.1,41140.0,43032.4,361628.325,1786.4357142857136,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,2,3,3,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-15 23:59:59.999000+00:00,BTC/USDT,43032.3,43098.0,41668.0,41968.0,257177.013,1789.3642857142852,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,3,4,4,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-16 23:59:59.999000+00:00,BTC/USDT,41968.0,42756.7,41638.1,42287.4,160549.459,1777.371428571428,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,4,4,4,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-17 23:59:59.999000+00:00,BTC/USDT,42287.4,42476.0,41248.3,41396.5,224722.851,1782.5714285714275,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,5,4,4,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-18 23:59:59.999000+00:00,BTC/USDT,41396.6,42795.3,40553.8,42671.7,375385.675,1766.2785714285706,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,True,,HL,,40228.3,,2023-12-11 23:59:59.999000+00:00,,7.0,confirmed_low,,,0,0,0,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,40228.3,2023-12-11 23:59:59.999000+00:00,6,4,4,0,False,34446.3,2023-11-14 23:59:59.999000+00:00,2023-11-21 23:59:59.999000+00:00,HL,False
2023-12-19 23:59:59.999000+00:00,BTC/USDT,42671.8,43550.0,41835.4,42298.3,315311.844,1664.849999999999,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,42795.3,2023-12-18 23:59:59.999000+00:00,0,2,2,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-20 23:59:59.999000+00:00,BTC/USDT,42298.2,44384.6,42218.3,43708.9,377008.923,1750.0999999999985,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,43550.0,2023-12-19 23:59:59.999000+00:00,0,3,3,0,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-21 23:59:59.999000+00:00,BTC/USDT,43708.9,44287.2,43317.2,43896.3,276922.155,1729.9785714285701,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,44384.6,2023-12-20 23:59:59.999000+00:00,0,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-22 23:59:59.999000+00:00,BTC/USDT,43896.4,44484.0,43430.4,43999.2,238341.933,1685.2857142857126,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,44384.6,2023-12-20 23:59:59.999000+00:00,1,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-23 23:59:59.999000+00:00,BTC/USDT,43999.2,44023.0,43304.2,43725.2,120792.199,1677.042857142856,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,44384.6,2023-12-20 23:59:59.999000+00:00,2,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-24 23:59:59.999000+00:00,BTC/USDT,43725.2,43994.8,42550.0,43008.4,179967.251,1741.1928571428564,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,44384.6,2023-12-20 23:59:59.999000+00:00,3,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-25 23:59:59.999000+00:00,BTC/USDT,43008.4,43850.0,42755.4,43611.9,184210.274,1561.871428571428,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,44384.6,2023-12-20 23:59:59.999000+00:00,4,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-26 23:59:59.999000+00:00,BTC/USDT,43611.9,43635.1,41597.0,42538.5,295583.678,1606.4499999999991,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,True,False,LH,,44384.6,,2023-12-20 23:59:59.999000+00:00,,6.0,,confirmed_high,44384.6,2023-12-20 23:59:59.999000+00:00,5,9,5,4,False,44779.3,2023-12-08 23:59:59.999000+00:00,2023-12-11 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-27 23:59:59.999000+00:00,BTC/USDT,42538.6,43700.0,42145.7,43453.8,251351.538,1505.9285714285709,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41597.0,2023-12-26 23:59:59.999000+00:00,0,3,3,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-28 23:59:59.999000+00:00,BTC/USDT,43453.8,43850.0,42320.5,42600.1,257515.182,1450.1714285714281,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41597.0,2023-12-26 23:59:59.999000+00:00,1,3,3,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-29 23:59:59.999000+00:00,BTC/USDT,42600.1,43171.9,41283.2,42095.1,337421.865,1482.935714285714,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41597.0,2023-12-26 23:59:59.999000+00:00,2,3,3,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-30 23:59:59.999000+00:00,BTC/USDT,42095.1,42654.6,41550.0,42174.2,183890.67,1481.935714285714,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41283.2,2023-12-29 23:59:59.999000+00:00,0,4,4,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2023-12-31 23:59:59.999000+00:00,BTC/USDT,42174.3,42951.0,42001.0,42314.0,173508.289,1462.1000000000001,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41283.2,2023-12-29 23:59:59.999000+00:00,1,4,4,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-01 23:59:59.999000+00:00,BTC/USDT,42314.0,44266.0,42207.9,44230.2,206424.144,1449.0,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41283.2,2023-12-29 23:59:59.999000+00:00,2,4,4,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-02 23:59:59.999000+00:00,BTC/USDT,44230.3,45950.0,44200.9,44979.8,459798.523,1451.4642857142858,low,high,bullish,bullish,True,False,False,False,False,True,bos_up,high,44384.6,508.0125,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41283.2,2023-12-29 23:59:59.999000+00:00,3,4,4,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-03 23:59:59.999000+00:00,BTC/USDT,44979.7,45582.3,40333.0,42849.5,595855.225,1671.678571428572,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,41283.2,2023-12-29 23:59:59.999000+00:00,4,4,4,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-04 23:59:59.999000+00:00,BTC/USDT,42849.5,44840.8,42625.0,44143.8,333923.098,1760.6642857142865,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,0,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-05 23:59:59.999000+00:00,BTC/USDT,44143.8,44500.0,42300.0,44145.4,374967.791,1842.5500000000009,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,1,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-06 23:59:59.999000+00:00,BTC/USDT,44145.3,44214.6,43391.3,43956.7,138542.797,1850.014285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,2,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-07 23:59:59.999000+00:00,BTC/USDT,43956.6,44486.9,43557.5,43916.9,180710.714,1813.2000000000003,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,3,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-08 23:59:59.999000+00:00,BTC/USDT,43916.9,47312.0,43158.1,46972.7,495087.983,2031.721428571429,low,high,bullish,bullish,True,False,False,False,False,True,bos_up,high,44384.6,711.1025000000001,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,4,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-09 23:59:59.999000+00:00,BTC/USDT,46972.6,48100.0,44417.2,46114.0,513362.773,2149.2000000000007,low,high,bullish,bullish,True,False,False,False,False,True,bos_up,high,44384.6,752.2200000000003,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,5,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-10 23:59:59.999000+00:00,BTC/USDT,46113.9,47699.3,44291.5,46662.9,668657.474,2281.592857142858,low,high,bullish,bullish,True,False,False,False,False,True,bos_up,high,44384.6,798.5575000000002,False,False,False,True,,EQL,,40333.0,,2024-01-03 23:59:59.999000+00:00,,7.0,confirmed_low,,,0,0,0,0,False,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,40333.0,2024-01-03 23:59:59.999000+00:00,6,5,5,0,False,40228.3,2023-12-11 23:59:59.999000+00:00,2023-12-18 23:59:59.999000+00:00,HL,False
2024-01-11 23:59:59.999000+00:00,BTC/USDT,46663.0,49027.5,45600.0,46337.8,596698.379,2417.1642857142865,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,44384.6,846.0075000000003,True,False,False,False,,,,,,,,,,47699.3,2024-01-10 23:59:59.999000+00:00,0,9,5,4,True,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,,,0,0,0,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-12 23:59:59.999000+00:00,BTC/USDT,46337.9,46536.2,41370.0,42788.9,575943.258,2651.2714285714287,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,49027.5,2024-01-11 23:59:59.999000+00:00,0,9,5,4,True,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,,,0,0,0,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-13 23:59:59.999000+00:00,BTC/USDT,42789.0,43273.4,42445.7,42846.4,207737.326,2631.4928571428577,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,49027.5,2024-01-11 23:59:59.999000+00:00,1,9,5,4,True,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,,,0,0,0,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-14 23:59:59.999000+00:00,BTC/USDT,42846.4,43096.1,41713.5,41734.9,181096.968,2662.392857142858,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,True,False,HH,,49027.5,,2024-01-11 23:59:59.999000+00:00,,3.0,,confirmed_high,49027.5,2024-01-11 23:59:59.999000+00:00,2,9,5,4,True,44384.6,2023-12-20 23:59:59.999000+00:00,2023-12-26 23:59:59.999000+00:00,LH,False,,,0,0,0,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-15 23:59:59.999000+00:00,BTC/USDT,41734.9,43376.0,41720.0,42515.0,240059.141,2633.6714285714293,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,41713.5,2024-01-14 23:59:59.999000+00:00,0,4,4,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-16 23:59:59.999000+00:00,BTC/USDT,42515.0,43589.0,42050.0,43133.0,287207.233,2618.6642857142865,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,41713.5,2024-01-14 23:59:59.999000+00:00,1,4,4,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-17 23:59:59.999000+00:00,BTC/USDT,43133.0,43198.0,42200.0,42783.4,209396.081,2315.0000000000005,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,41713.5,2024-01-14 23:59:59.999000+00:00,2,4,4,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-18 23:59:59.999000+00:00,BTC/USDT,42783.3,42932.3,40673.6,41323.1,335080.756,2318.064285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,41713.5,2024-01-14 23:59:59.999000+00:00,3,4,4,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-19 23:59:59.999000+00:00,BTC/USDT,41323.2,42197.0,40300.0,41662.2,345941.73,2296.4214285714293,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,40673.6,2024-01-18 23:59:59.999000+00:00,0,5,5,0,False,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-20 23:59:59.999000+00:00,BTC/USDT,41662.1,41883.5,41453.6,41691.8,95866.062,2268.32142857143,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,40300.0,2024-01-19 23:59:59.999000+00:00,0,5,5,0,True,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-21 23:59:59.999000+00:00,BTC/USDT,41691.8,41880.9,41500.0,41580.0,67035.552,2229.1428571428582,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,40300.0,2024-01-19 23:59:59.999000+00:00,1,5,5,0,True,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-22 23:59:59.999000+00:00,BTC/USDT,41579.9,41692.3,39402.0,39567.0,459024.106,2096.0285714285724,low,high,bullish,bearish,False,False,False,True,True,False,choch_down,low,40333.0,733.6100000000002,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,40300.0,2024-01-19 23:59:59.999000+00:00,2,5,5,0,True,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
2024-01-23 23:59:59.999000+00:00,BTC/USDT,39567.1,40172.7,38545.0,39890.0,414373.386,1949.235714285715,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,49027.5,2024-01-11 23:59:59.999000+00:00,2024-01-14 23:59:59.999000+00:00,HH,True,39402.0,2024-01-22 23:59:59.999000+00:00,0,5,5,0,True,40333.0,2024-01-03 23:59:59.999000+00:00,2024-01-10 23:59:59.999000+00:00,EQL,False
