window,category,symbol,direction,signal_date,entry_time,exit_time,hold_hours,entry_price,exit_price,tp_price,sl_price,tp_pct,sl_pct,exit_reason,resolution_level,pnl_pct,gross_pnl_pct,fee_drag_pct,leverage,size_multiplier,max_holding_hours,metadata
OOS4_JAN21_BREAKOUT,oos4,ALGO/USDT,LONG,2021-01-03T15:59:59.999000+00:00,2021-01-03T16:00:14.999000+00:00,2021-01-03T19:29:59.999000+00:00,3.5,0.4187,0.4107447,0.4358667,0.4107447,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 29.16, ""rsi"": 50.98, ""atr_ratio"": 0.962, ""pullback_depth"": 0.272, ""mom_slope"": 0.000134, ""reclaim_strength"": 0.777}"
OOS4_JAN21_BREAKOUT,oos4,AVAX/USDT,LONG,2021-01-03T21:14:59.999000+00:00,2021-01-03T21:15:14.999000+00:00,2021-01-03T22:14:59.999000+00:00,1.0,3.6328,3.5637768,3.7817448,3.5637768,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 27.41, ""rsi"": 51.04, ""atr_ratio"": 0.989, ""pullback_depth"": 0.59, ""mom_slope"": 0.002651, ""reclaim_strength"": 0.475}"
OOS4_JAN21_BREAKOUT,oos4,LINK/USDT,LONG,2021-01-06T02:14:59.999000+00:00,2021-01-06T02:15:14.999000+00:00,2021-01-06T10:29:59.999000+00:00,8.25,14.406,14.996646,14.996646,14.132286,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 19.9, ""rsi"": 52.44, ""atr_ratio"": 0.832, ""pullback_depth"": 0.525, ""mom_slope"": 0.01063, ""reclaim_strength"": 0.759}"
OOS4_JAN21_BREAKOUT,oos4,ETH/USDT,LONG,2021-01-06T03:59:59.999000+00:00,2021-01-06T04:00:14.999000+00:00,2021-01-06T05:00:00+00:00,1.0,1074.9,1118.9709,1118.9709,1054.4769000000001,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 39.3, ""rsi"": 51.98, ""atr_ratio"": 0.854, ""pullback_depth"": 0.094, ""mom_slope"": 0.899302, ""reclaim_strength"": 0.676}"
OOS4_JAN21_BREAKOUT,oos4,XRP/USDT,SHORT,2021-01-06T04:29:59.999000+00:00,2021-01-06T04:30:14.999000+00:00,2021-01-06T11:14:59.999000+00:00,6.75,0.2295,0.232713,0.2223855,0.232713,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.9e-05, ""rsi"": 56.9, ""atr_ratio"": 0.71, ""sq_count"": 9.0}"
OOS4_JAN21_BREAKOUT,oos4,ALGO/USDT,LONG,2021-01-06T10:29:59.999000+00:00,2021-01-06T10:30:14.999000+00:00,2021-01-06T12:59:59.999000+00:00,2.5,0.4821,0.5018661,0.5018661,0.4729401,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 20.29, ""rsi"": 53.41, ""atr_ratio"": 0.998, ""pullback_depth"": 0.133, ""mom_slope"": 0.0, ""reclaim_strength"": 0.889}"
OOS4_JAN21_BREAKOUT,oos4,ETH/USDT,LONG,2021-01-06T20:29:59.999000+00:00,2021-01-06T20:30:14.999000+00:00,2021-01-07T00:14:59.999000+00:00,3.75,1171.74,1219.78134,1219.78134,1149.47694,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 21.39, ""rsi"": 54.41, ""atr_ratio"": 0.879, ""pullback_depth"": 0.886, ""mom_slope"": 1.481927, ""reclaim_strength"": 2.004}"
OOS4_JAN21_BREAKOUT,oos4,ALGO/USDT,LONG,2021-01-07T03:44:59.999000+00:00,2021-01-07T03:45:14.999000+00:00,2021-01-07T04:44:59.999000+00:00,1.0,0.5087,0.49903470000000005,0.5295567,0.49903470000000005,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.0, ""rsi"": 53.24, ""atr_ratio"": 1.081, ""pullback_depth"": 0.082, ""mom_slope"": 0.000248, ""reclaim_strength"": 0.834}"
OOS4_JAN21_BREAKOUT,oos4,ETH/USDT,LONG,2021-01-07T08:44:59.999000+00:00,2021-01-07T08:45:14.999000+00:00,2021-01-07T15:44:59.999000+00:00,7.0,1191.46,1240.3098599999998,1240.3098599999998,1168.82226,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 19.04, ""rsi"": 53.05, ""atr_ratio"": 0.806, ""pullback_depth"": 1.515, ""mom_slope"": 0.774252, ""reclaim_strength"": 0.496}"
OOS4_FEB21_MANIA,oos4,ADA/USDT,LONG,2021-02-04T02:14:59.999000+00:00,2021-02-04T02:15:14.999000+00:00,2021-02-04T03:44:59.999000+00:00,1.5,0.4421,0.4337001,0.46022609999999997,0.4337001,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 27.35, ""rsi"": 53.38, ""atr_ratio"": 0.813, ""pullback_depth"": 0.106, ""mom_slope"": 0.000324, ""reclaim_strength"": 1.724}"
OOS4_FEB21_MANIA,oos4,BNB/USDT,LONG,2021-02-04T10:14:59.999000+00:00,2021-02-04T10:15:14.999000+00:00,2021-02-04T18:29:59.999000+00:00,8.25,52.361,54.50780099999999,54.50780099999999,51.366141,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.3, ""rsi"": 52.33, ""atr_ratio"": 0.897, ""pullback_depth"": 1.156, ""mom_slope"": 0.024148, ""reclaim_strength"": 0.752}"
OOS4_FEB21_MANIA,oos4,SOL/USDT,LONG,2021-02-04T12:29:59.999000+00:00,2021-02-04T12:30:14.999000+00:00,2021-02-04T15:14:59.999000+00:00,2.75,5.8761,5.7644541,6.1170200999999995,5.7644541,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 36.25, ""rsi"": 56.18, ""atr_ratio"": 1.128, ""pullback_depth"": 0.117, ""mom_slope"": 0.004984, ""reclaim_strength"": 1.708}"
OOS4_FEB21_MANIA,oos4,DOGE/USDT,LONG,2021-02-06T01:14:59.999000+00:00,2021-02-06T01:15:14.999000+00:00,2021-02-06T02:00:00+00:00,0.75,0.046231,0.045352611,0.048126471,0.045352611,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 37.25, ""rsi"": 50.26, ""atr_ratio"": 0.571, ""pullback_depth"": 0.248, ""mom_slope"": 1e-05, ""reclaim_strength"": 0.391}"
OOS4_FEB21_MANIA,oos4,XRP/USDT,LONG,2021-02-06T20:59:59.999000+00:00,2021-02-06T21:00:14.999000+00:00,2021-02-07T02:29:59.999000+00:00,5.5,0.4432,0.4347792,0.4613711999999999,0.4347792,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 14.6, ""rsi"": 50.77, ""atr_ratio"": 0.583, ""pullback_depth"": 1.031, ""mom_slope"": 0.000173, ""reclaim_strength"": 0.87}"
OOS4_FEB21_MANIA,oos4,ALGO/USDT,LONG,2021-02-07T03:14:59.999000+00:00,2021-02-07T03:15:14.999000+00:00,2021-02-07T04:44:59.999000+00:00,1.5,0.8044,0.7891163999999999,0.8373803999999999,0.7891163999999999,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.8, ""rsi"": 50.39, ""atr_ratio"": 1.111, ""pullback_depth"": 0.404, ""mom_slope"": 0.000662, ""reclaim_strength"": 0.452}"
OOS4_FEB21_MANIA,oos4,ADA/USDT,LONG,2021-02-08T13:44:59.999000+00:00,2021-02-08T13:45:14.999000+00:00,2021-02-08T16:44:59.999000+00:00,3.0,0.67687,0.7046216699999999,0.7046216699999999,0.66400947,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 34.21, ""rsi"": 53.8, ""atr_ratio"": 0.961, ""pullback_depth"": 0.11, ""mom_slope"": 0.000788, ""reclaim_strength"": 2.429}"
OOS4_FEB21_MANIA,oos4,NEAR/USDT,LONG,2021-02-09T03:59:59.999000+00:00,2021-02-09T04:00:14.999000+00:00,2021-02-09T10:14:59.999000+00:00,6.25,3.3825,3.3182324999999997,3.5211824999999997,3.3182324999999997,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 26.34, ""rsi"": 52.27, ""atr_ratio"": 0.975, ""pullback_depth"": 0.21, ""mom_slope"": 0.002042, ""reclaim_strength"": 0.782}"
OOS4_FEB21_MANIA,oos4,ALGO/USDT,LONG,2021-02-09T12:29:59.999000+00:00,2021-02-09T12:30:14.999000+00:00,2021-02-09T13:00:00+00:00,0.5,1.0133,0.9940473000000001,1.0548453,0.9940473000000001,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 33.88, ""rsi"": 54.65, ""atr_ratio"": 1.118, ""pullback_depth"": 0.049, ""mom_slope"": 0.000283, ""reclaim_strength"": 1.168}"
OOS4_FEB21_MANIA,oos4,NEAR/USDT,LONG,2021-02-10T04:29:59.999000+00:00,2021-02-10T04:30:14.999000+00:00,2021-02-10T05:00:00+00:00,0.5,3.4862,3.6291341999999998,3.6291341999999998,3.4199622,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 28.88, ""rsi"": 55.09, ""atr_ratio"": 0.763, ""pullback_depth"": 0.524, ""mom_slope"": 0.001484, ""reclaim_strength"": 3.534}"
OOS4_FEB21_MANIA,oos4,ETH/USDT,LONG,2021-02-10T11:44:59.999000+00:00,2021-02-10T11:45:14.999000+00:00,2021-02-10T12:44:59.999000+00:00,1.0,1792.83,1758.76623,1866.3360299999997,1758.76623,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.34, ""rsi"": 51.79, ""atr_ratio"": 0.936, ""pullback_depth"": 0.632, ""mom_slope"": 0.914692, ""reclaim_strength"": 0.534}"
OOS4_APR21_ALT,oos4,SOL/USDT,LONG,2021-04-09T16:44:59.999000+00:00,2021-04-09T16:45:14.999000+00:00,2021-04-10T00:14:59.999000+00:00,7.5,28.0255,27.493015500000002,29.1745455,27.493015500000002,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 21.33, ""rsi"": 52.14, ""atr_ratio"": 0.779, ""pullback_depth"": 0.134, ""mom_slope"": 0.026534, ""reclaim_strength"": 0.671}"
OOS4_APR21_ALT,oos4,AVAX/USDT,LONG,2021-04-10T16:59:59.999000+00:00,2021-04-10T17:00:14.999000+00:00,2021-04-10T18:00:00+00:00,1.0,33.4734,32.837405399999994,34.84580939999999,32.837405399999994,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.56, ""rsi"": 56.08, ""atr_ratio"": 1.079, ""pullback_depth"": 1.148, ""mom_slope"": 0.01378, ""reclaim_strength"": 2.493}"
OOS4_APR21_ALT,oos4,XRP/USDT,LONG,2021-04-12T15:44:59.999000+00:00,2021-04-12T15:45:14.999000+00:00,2021-04-12T16:14:59.999000+00:00,0.5,1.373,1.346913,1.429293,1.346913,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 37.46, ""rsi"": 51.11, ""atr_ratio"": 0.81, ""pullback_depth"": 0.929, ""mom_slope"": 6e-06, ""reclaim_strength"": 0.36}"
OOS4_APR21_ALT,oos4,ETH/USDT,LONG,2021-04-15T11:29:59.999000+00:00,2021-04-15T11:30:14.999000+00:00,2021-04-15T22:29:59.999000+00:00,11.0,2431.23,2530.91043,2530.91043,2385.03663,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.41, ""rsi"": 52.54, ""atr_ratio"": 1.122, ""pullback_depth"": 0.522, ""mom_slope"": 1.615188, ""reclaim_strength"": 0.549}"
OOS4_APR21_ALT,oos4,ADA/USDT,LONG,2021-04-15T11:29:59.999000+00:00,2021-04-15T11:30:14.999000+00:00,2021-04-16T00:59:59.999000+00:00,13.5,1.46297,1.52295177,1.52295177,1.4351735700000001,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.85, ""rsi"": 51.63, ""atr_ratio"": 0.921, ""pullback_depth"": 0.629, ""mom_slope"": 0.000429, ""reclaim_strength"": 1.041}"
OOS4_JAN23_REPRICING,oos4,ADA/USDT,LONG,2023-01-10T17:14:59.999000+00:00,2023-01-10T17:15:14.999000+00:00,2023-01-11T04:59:59.999000+00:00,11.75,0.3184,0.31235040000000003,0.3314544,0.31235040000000003,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 16.0, ""rsi"": 51.76, ""atr_ratio"": 0.871, ""pullback_depth"": 0.691, ""mom_slope"": 2.4e-05, ""reclaim_strength"": 0.879}"
OOS4_JAN23_REPRICING,oos4,AVAX/USDT,LONG,2023-01-13T06:14:59.999000+00:00,2023-01-13T06:15:14.999000+00:00,2023-01-13T09:14:59.999000+00:00,3.0,15.348,15.977268,15.977268,15.056388,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 23.87, ""rsi"": 52.8, ""atr_ratio"": 1.067, ""pullback_depth"": 0.243, ""mom_slope"": 0.002277, ""reclaim_strength"": 0.593}"
OOS4_JAN23_REPRICING,oos4,NEAR/USDT,LONG,2023-01-13T06:44:59.999000+00:00,2023-01-13T06:45:14.999000+00:00,2023-01-13T13:14:59.999000+00:00,6.5,1.819,1.7844389999999999,1.893579,1.7844389999999999,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.39, ""rsi"": 52.24, ""atr_ratio"": 1.099, ""pullback_depth"": 0.451, ""mom_slope"": 0.000595, ""reclaim_strength"": 0.332}"
OOS4_JAN23_REPRICING,oos4,AVAX/USDT,LONG,2023-01-13T18:14:59.999000+00:00,2023-01-13T18:15:14.999000+00:00,2023-01-13T22:44:59.999000+00:00,4.5,15.561,16.199001,16.199001,15.265341,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 22.44, ""rsi"": 52.38, ""atr_ratio"": 0.976, ""pullback_depth"": 0.617, ""mom_slope"": 0.005202, ""reclaim_strength"": 0.703}"
OOS3_JUL23_DISP,oos3,SOL/USDT,LONG,2023-07-08T16:29:59.999000+00:00,2023-07-08T16:30:14.999000+00:00,2023-07-08T19:29:59.999000+00:00,3.0,21.804,21.389723999999998,22.697963999999995,21.389723999999998,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 16.49, ""rsi"": 53.54, ""atr_ratio"": 0.937, ""pullback_depth"": 1.145, ""mom_slope"": 0.00568, ""reclaim_strength"": 0.583}"
OOS3_JUL23_DISP,oos3,ALGO/USDT,SHORT,2023-07-08T19:59:59.999000+00:00,2023-07-08T20:00:14.999000+00:00,2023-07-09T00:14:59.999000+00:00,4.25,0.1104,0.1119456,0.10697759999999999,0.1119456,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -4.2e-05, ""rsi"": 34.7, ""atr_ratio"": 0.99, ""sq_count"": 8.75}"
OOS3_JUL23_DISP,oos3,LINK/USDT,SHORT,2023-07-09T14:29:59.999000+00:00,2023-07-09T14:30:14.999000+00:00,2023-07-10T19:59:59.999000+00:00,29.5,6.173,6.259422,5.981637,6.259422,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000926, ""rsi"": 38.9, ""atr_ratio"": 0.97, ""sq_count"": 9.0}"
OOS5_OCT23_BULL_W1,oos5,ETH/USDT,SHORT,2023-10-21T00:29:59.999000+00:00,2023-10-21T00:30:14.999000+00:00,2023-10-21T15:59:59.999000+00:00,15.5,1604.86,1627.3280399999999,1555.1093399999997,1627.3280399999999,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.019226, ""rsi"": 48.1, ""atr_ratio"": 0.55, ""sq_count"": 8.0}"
OOS5_OCT23_BULL_W1,oos5,INJ/USDT,LONG,2023-10-22T10:29:59.999000+00:00,2023-10-22T10:30:14.999000+00:00,2023-10-23T01:29:59.999000+00:00,15.0,8.987,9.355466999999999,9.355466999999999,8.816247,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.55, ""rsi"": 52.74, ""atr_ratio"": 1.121, ""pullback_depth"": 0.02, ""mom_slope"": 7e-05, ""reclaim_strength"": 0.564}"
OOS5_OCT23_BULL_W1,oos5,INJ/USDT,LONG,2023-10-25T15:14:59.999000+00:00,2023-10-25T15:15:14.999000+00:00,2023-10-25T16:44:59.999000+00:00,1.5,11.976,11.748456000000001,12.467016,11.748456000000001,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 33.87, ""rsi"": 51.52, ""atr_ratio"": 1.094, ""pullback_depth"": 0.521, ""mom_slope"": 0.006848, ""reclaim_strength"": 0.406}"
OOS5_OCT23_BULL_W1,oos5,NEAR/USDT,LONG,2023-10-25T17:14:59.999000+00:00,2023-10-25T17:15:14.999000+00:00,2023-10-26T08:59:59.999000+00:00,15.75,1.145,1.191945,1.191945,1.123245,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.85, ""rsi"": 52.34, ""atr_ratio"": 1.051, ""pullback_depth"": 0.076, ""mom_slope"": 9e-05, ""reclaim_strength"": 0.815}"
OOS5_OCT23_BULL_W1,oos5,SOL/USDT,LONG,2023-10-25T22:14:59.999000+00:00,2023-10-25T22:15:14.999000+00:00,2023-10-26T00:59:59.999000+00:00,2.75,32.342,31.727501999999998,33.66802199999999,31.727501999999998,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.14, ""rsi"": 51.54, ""atr_ratio"": 1.091, ""pullback_depth"": 0.77, ""mom_slope"": 0.026932, ""reclaim_strength"": 0.402}"
OOS5_OCT23_BULL_W1,oos5,APT/USDT,LONG,2023-10-26T07:29:59.999000+00:00,2023-10-26T07:30:14.999000+00:00,2023-10-26T09:29:59.999000+00:00,2.0,6.79,6.66099,7.06839,6.66099,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.65, ""rsi"": 54.37, ""atr_ratio"": 0.974, ""pullback_depth"": 0.016, ""mom_slope"": 0.004359, ""reclaim_strength"": 1.523}"
OOS5_OCT23_BULL_W1,oos5,LINK/USDT,LONG,2023-10-27T15:44:59.999000+00:00,2023-10-27T15:45:14.999000+00:00,2023-10-27T16:59:59.999000+00:00,1.25,11.083,10.872423,11.537403,10.872423,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.81, ""rsi"": 52.56, ""atr_ratio"": 0.953, ""pullback_depth"": 0.305, ""mom_slope"": 0.002767, ""reclaim_strength"": 1.396}"
OOS5_OCT23_BULL_W2,oos5,INJ/USDT,LONG,2023-10-29T14:59:59.999000+00:00,2023-10-29T15:00:14.999000+00:00,2023-10-29T16:00:00+00:00,1.0,13.817,13.554477,14.383496999999998,13.554477,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 16.67, ""rsi"": 52.6, ""atr_ratio"": 0.947, ""pullback_depth"": 0.009, ""mom_slope"": 0.007938, ""reclaim_strength"": 0.989}"
OOS5_OCT23_BULL_W2,oos5,ADA/USDT,SHORT,2023-10-30T02:29:59.999000+00:00,2023-10-30T02:30:14.999000+00:00,2023-10-30T09:14:59.999000+00:00,6.75,0.2939,0.2980146,0.28478909999999996,0.2980146,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000106, ""rsi"": 35.9, ""atr_ratio"": 1.19, ""sq_count"": 10.25}"
OOS5_OCT23_BULL_W2,oos5,INJ/USDT,LONG,2023-10-30T08:14:59.999000+00:00,2023-10-30T08:15:14.999000+00:00,2023-10-30T17:29:59.999000+00:00,9.25,13.87,13.60647,14.438669999999998,13.60647,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 14.26, ""rsi"": 51.17, ""atr_ratio"": 0.924, ""pullback_depth"": 1.07, ""mom_slope"": 0.002598, ""reclaim_strength"": 0.468}"
OOS5_OCT23_BULL_W2,oos5,XRP/USDT,LONG,2023-11-02T06:14:59.999000+00:00,2023-11-02T06:15:14.999000+00:00,2023-11-02T16:29:59.999000+00:00,10.25,0.6081,0.5965461,0.6330320999999999,0.5965461,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.63, ""rsi"": 53.06, ""atr_ratio"": 0.989, ""pullback_depth"": 0.388, ""mom_slope"": 0.000158, ""reclaim_strength"": 0.82}"
OOS5_OCT23_BULL_W2,oos5,INJ/USDT,LONG,2023-11-02T13:29:59.999000+00:00,2023-11-02T13:30:14.999000+00:00,2023-11-02T14:00:00+00:00,0.5,15.274,14.983794,15.900233999999998,14.983794,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.28, ""rsi"": 54.72, ""atr_ratio"": 1.088, ""pullback_depth"": 0.936, ""mom_slope"": 0.003659, ""reclaim_strength"": 1.297}"
OOS3_NOV23_DISP,oos3,LINK/USDT,LONG,2023-11-11T02:44:59.999000+00:00,2023-11-11T02:45:14.999000+00:00,2023-11-11T04:14:59.999000+00:00,1.5,15.126,14.838605999999999,15.746165999999999,14.838605999999999,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.66, ""rsi"": 51.49, ""atr_ratio"": 1.197, ""pullback_depth"": 0.399, ""mom_slope"": 0.012347, ""reclaim_strength"": 0.581}"
OOS3_NOV23_DISP,oos3,LINK/USDT,LONG,2023-11-13T00:59:59.999000+00:00,2023-11-13T01:00:14.999000+00:00,2023-11-13T02:29:59.999000+00:00,1.5,16.219,15.910839000000001,16.883979,15.910839000000001,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.82, ""rsi"": 53.09, ""atr_ratio"": 0.861, ""pullback_depth"": 1.417, ""mom_slope"": 0.001337, ""reclaim_strength"": 1.387}"
OOS3_NOV23_DISP,oos3,SOL/USDT,LONG,2023-11-13T10:59:59.999000+00:00,2023-11-13T11:00:14.999000+00:00,2023-11-13T12:00:00+00:00,1.0,57.893,56.793033,60.266613,56.793033,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 17.43, ""rsi"": 50.2, ""atr_ratio"": 0.879, ""pullback_depth"": 0.462, ""mom_slope"": 0.015735, ""reclaim_strength"": 0.356}"
OOS3_NOV23_DISP,oos3,SOL/USDT,LONG,2023-11-16T09:59:59.999000+00:00,2023-11-16T10:00:14.999000+00:00,2023-11-16T11:59:59.999000+00:00,2.0,65.435,64.191735,68.117835,64.191735,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.37, ""rsi"": 54.42, ""atr_ratio"": 0.956, ""pullback_depth"": 0.666, ""mom_slope"": 0.055754, ""reclaim_strength"": 0.789}"
OOS3_JUL24_CRASH,oos3,NEAR/USDT,SHORT,2024-07-20T21:44:59.999000+00:00,2024-07-20T21:45:14.999000+00:00,2024-07-21T02:44:59.999000+00:00,5.0,6.258,6.345612,6.0640019999999994,6.345612,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.002318, ""rsi"": 41.6, ""atr_ratio"": 0.95, ""sq_count"": 8.75}"
OOS3_AUG24_BEAR,oos3,WIF/USDT,LONG,2024-09-05T04:14:59.999000+00:00,2024-09-05T04:15:14.999000+00:00,2024-09-05T15:29:59.999000+00:00,11.25,1.5766,1.5466446,1.6412406,1.5466446,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.07, ""rsi"": 51.36, ""atr_ratio"": 1.033, ""pullback_depth"": 0.769, ""mom_slope"": 0.001719, ""reclaim_strength"": 0.571}"
OOS3_AUG24_BEAR,oos3,INJ/USDT,SHORT,2024-09-05T17:44:59.999000+00:00,2024-09-05T17:45:14.999000+00:00,2024-09-05T18:00:00+00:00,0.25,16.961,17.198453999999998,16.435208999999997,17.198453999999998,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.014345, ""rsi"": 47.7, ""atr_ratio"": 1.38, ""sq_count"": 9.5}"
